"","GSM1248759","GSM1248760","GSM1248761","GSM1248762","GSM1248763","GSM1248764","GSM1248765","GSM1248766","GSM1248767","GSM1248768","GSM1248769","GSM1248770","GSM1248771","GSM1248772","GSM1248773","GSM1248774","GSM1248775","GSM1248776","GSM1248777","GSM1248778","GSM1248779","GSM1248780","GSM1248781","GSM1248782","GSM1248783","GSM1248784","GSM1248785","GSM1248786","GSM1248787","GSM1248788","GSM1248789","GSM1248790","GSM1248791","GSM1248792","GSM1248793","GSM1248794","GSM1248795","GSM1248796","GSM1248797","GSM1248798","GSM1248799","GSM1248800","GSM1248801","GSM1248802","GSM1248803","GSM1248804","GSM1248805","GSM1248806","GSM1248807","GSM1248808"
"BANF2",4.78483093216829,4.68210074381996,4.19561257092944,5.15136155006639,4.37809254194436,3.25044407095842,4.64215196542102,4.53063064731717,4.13557862640854,4.36765693180867,4.83507509423515,4.10087533881223,4.90106047110621,4.16753635522008,4.16259165360863,4.61914842201632,4.53810319121019,4.47393912509498,7.34464499161553,4.41150339114329,5.10213466677671,5.36374711859252,4.37440578108848,5.38508999738484,4.60148854123903,4.64860420766329,4.18320821458925,4.96700956817333,4.10743750426947,4.33223219939989,4.81517996426946,4.87611188412287,4.77905334933179,4.85982897055306,4.94951122534513,5.26447479602267,5.25974499337526,4.66072989903257,5.23218649432039,5.25276031481344,4.52009708600862,4.58245540200655,5.09935778193405,3.71162885593627,4.78518937803964,4.1899804175934,5.01338000734853,2.42711619598556,4.44015118723765,4.50594046950314
"BANK1",7.36463641065112,7.34972883200055,8.63433817325411,8.48755299029468,8.2991377732997,7.94618063372219,7.48059667566725,8.34099869208783,8.95755373081602,8.41802842802902,8.25146331986761,8.61299392124598,8.75344316651263,8.91165861895609,8.88588159564745,8.22372164814355,9.12619356450618,8.31225671908032,8.70771214922775,7.45086218444699,8.42590626947442,8.00376336572788,7.98410637887269,9.10429129602728,8.54170311411312,8.83345999619863,8.91204928726958,8.92300525871782,9.10542506437901,8.72708498928949,7.58679722209665,8.04896221920316,7.73262002804322,7.97615163249107,7.46561469031575,7.43431397687734,7.0249850948131,7.62941612724891,7.04335472514408,7.87531010527937,7.29339268528763,7.24563232985378,7.64761946105543,8.07256011081505,7.82027536966652,7.50233383870329,7.48971815114893,7.70254275333863,7.33433481600499,8.02152569514781
"BANP",13.0193140624488,12.4924110041578,12.9379702951763,12.4655053069954,12.6072274719021,12.7689701338122,12.6447130927288,12.6090157449018,12.2793167661662,12.7689701338122,12.8042173123095,12.9078357883613,13.0183173156583,13.0384686937213,13.1141927818724,12.827047205224,12.7936195133735,13.2380113459271,12.7900359738055,13.075189910239,12.9735973568124,13.1390250064682,12.7353662360844,12.9389459220435,13.0673721086277,12.9688872242476,12.9370975707873,13.3402059889651,12.8982827505377,12.7584288257259,12.7690268935952,12.7790204821012,13.3229546094336,13.057980454589,12.8150672374925,13.0394069501784,13.0529405115584,12.8279910564734,13.1691626487616,12.9557422170496,12.7583854838384,12.6349443688599,13.1646936715293,12.9170749583326,12.6844589681123,12.7528424064373,12.5633442602185,13.2299682463521,12.948308445002,12.5794939626278
"BAP1",10.4848840816853,10.5579212672316,10.6755168373857,10.8257187386275,10.1557665391644,10.4553137872641,10.5377843759797,10.7576756311659,11.0059412030977,10.1393513726444,10.5844966757837,10.0266789926913,10.3926926936979,10.4010055560408,10.2176759375804,10.5662658177036,10.542877367066,10.3955118948275,10.4699056376746,10.634496012267,11.188093795704,10.6390504868427,10.769460379085,10.4515503111392,9.36522041121147,9.9885926449617,10.3285765796365,10.3599467420993,10.1749785278527,10.1939429283802,10.7735152771214,10.5705947278765,10.3611418374467,10.5198143932387,10.4021797239623,10.719563811082,10.3743718921709,10.1280395043065,10.5031881693074,9.90885223104743,10.347405866226,9.9542315962014,10.380403994923,10.2423032077582,9.56810509104025,9.71472901576109,10.4025656536553,10.514206320153,10.3746725388913,10.4749005918637
"BARD1",8.11305668370129,7.60407205238252,9.7603941391275,9.44144084706989,9.16182175316263,8.58186351237079,8.2854071933445,9.74769631962613,9.76421678024549,9.06244733439192,8.84319252511882,8.91356398089664,8.95664444294532,9.0590670816274,8.90116830922173,8.21911720906438,8.66364108857749,9.12272543543208,8.78244849605036,9.6296009961992,8.51297158914828,8.05832202121911,9.16674450701968,8.51156180437332,8.59755249398135,8.44471968809284,9.13499350054946,8.98948783260527,8.83067507093509,9.0519597540704,9.22153298762251,8.98224554495306,8.87955784203318,8.59978819693977,8.99014440100631,9.09302125380156,8.70213913189002,8.80920665190917,9.24407189678312,9.20302704067464,9.18576974501977,9.55559000991802,8.4146204590754,8.96482956843666,7.95240504439249,8.707274867038,9.34074029492284,9.20886338497611,9.22596726199886,7.75607737929045
"BARHL1",7.58519379915471,7.3607311254569,6.34199652253195,7.24425016338879,6.83396245260407,6.50848271275616,6.27704359716399,6.67731224938194,6.21441309115552,6.66669655026553,6.20033544032284,6.28906461104978,6.38578956398259,6.54797977417272,6.52398454328757,6.59393305901046,6.64090436395186,5.52209717442584,6.52576920556453,6.25416473792299,6.82605531314132,7.08878792517763,6.20813642866083,7.03187930349382,6.59717324693614,6.85850587119829,6.42373691766045,6.71940479108271,6.14999126875594,6.06227393824206,6.30443305706221,7.17676825535911,7.62599221331095,7.46206020609458,7.43384890417252,7.36221985147522,6.53529532552661,6.64848475107631,6.59717324693614,6.8028795457915,6.24540423880186,6.23974767010018,7.33677970422029,5.9867919541984,7.18108787428702,7.1319038048885,6.04933584386218,6.35760394882004,6.2488066631837,7.64798750131783
"BARHL2",4.21613344127839,4.71912581529468,3.62649271577803,3.66004063807802,3.4307793945511,4.67260028167998,3.98177855164085,3.35378015584985,4.1065017814476,4.07919855608058,3.41764332790119,3.77139943596019,4.58776003722958,4.13795085884647,3.86680490439242,4.19811499675128,3.05422915051429,4.07818480643121,4.15928790135894,4.9539584405238,3.56291192989825,4.04157422924251,3.69040279522192,4.12811227691846,3.73596495409864,4.92571961642049,3.74109577625957,3.90148863000138,3.44481485478762,4.11072776173188,3.54017556395347,2.74178128219062,3.22529978041766,3.30331666041435,3.75621451049971,3.06538885483331,4.81600924644519,4.29688268617604,4.12173918970054,2.62486574415671,4.18806861626266,3.63351218996457,4.30676040966989,3.99747672820512,4.18223359085364,4.74438942344846,3.52349876008909,4.09776791104863,3.4931815802398,4.27122233508302
"BARX1",8.19724362657592,8.11069798137079,6.91782994910772,6.45625836114479,6.9752412079936,8.55692424271638,8.44760374811009,6.9813204393478,7.55811329980768,7.11129675036435,7.79894357050493,7.86131193228256,7.53383954668791,8.11963476542499,7.17036212816125,8.45193930416779,7.64784909360944,7.73088308284869,6.53027403154304,6.87291077476783,6.46650957031781,7.33947611640497,8.06194015647745,7.09654700841956,7.11912634305544,6.18397286129987,7.50960742039795,7.39034113337245,7.54892023921484,7.47111604727853,8.71153805296522,8.66951558595365,7.5066437804534,7.57570992600191,8.66339669590951,8.28823509652844,7.84136164132576,7.39199501375294,7.50090102886883,8.83565516460635,8.46832862717146,9.77398702787502,7.62960702327334,8.0947778779367,7.77102138047865,8.36090228094224,8.31747764414266,8.57661287567742,8.49434927674773,8.3219623352821
"BARX2",6.57624194662658,5.83146198693636,4.59350744294693,6.53230490485586,4.85758489191819,6.80376774743697,6.02178920533232,6.13924023758787,5.3449042360942,5.18853448840971,4.82706816263695,4.76088909442954,4.98919969129633,5.05541532027408,5.40130269396278,5.57488343755761,5.34670106062374,5.73013694571911,5.74674035263176,6.70643061692158,5.92292207849885,4.74977848690655,5.19016142040073,4.09354941894696,5.34235027547485,5.52554288617937,6.08958952353163,6.15880931624418,5.91149327816539,4.49452761273526,5.23546030685906,7.2525059022388,7.32889633289579,5.31019368567934,5.52465238602482,5.56778924977315,6.7463830603897,5.95033259086768,6.05942600150945,3.47900627555416,5.80135792509278,5.2552752777685,4.98779801430976,4.74438942344846,6.49086986962413,6.3037026685725,5.52058505450394,5.53327360487867,6.02393475335135,6.97345445253783
"BASE",4.17744882482781,4.35735037087865,3.624901380432,3.53957021283202,4.79498941823366,4.46144420449281,4.69189120110422,4.21098722144129,4.57637214684859,4.65695404604602,2.95227764814071,4.25225331532716,4.17289398037385,3.59482952721164,3.09719702314478,3.66139946998712,4.005730200004,4.19306036000325,4.03668947310853,4.4256282280007,3.56093788947697,3.2265283070679,4.38583501855868,3.8400278926137,3.98547263473522,3.81539012330307,4.02143073172465,3.75978463603057,3.89357302108532,4.55664917495708,3.85759516853356,3.47828018958885,3.16038356275034,3.64073676480678,3.29686610299622,4.01476877879589,4.41411636669394,3.64721917136858,4.04805404984625,3.08073255908762,4.43801738781442,3.90261707711356,4.74977848690655,4.23333712997613,4.58391951616419,4.52265297119618,4.49542588904423,4.27412103480358,4.48736317461061,4.24173430934013
"BASP1",11.0240971496653,11.5136442910005,12.3766039205275,13.1323195611568,13.7338594556755,10.9513656046308,11.318971321672,12.4950683706349,13.3414982630824,13.4166743428573,10.2568685523996,10.612458250334,9.72201526350103,9.29373127297079,9.68089022109509,11.3105807209445,9.58543984402996,10.8943264773794,9.8505402756784,10.0559545650034,9.2834887383779,9.82002075086809,10.3137940343667,9.75403669328456,10.109147136809,11.3532235055278,10.2180497790296,10.4460789313192,10.4022492460782,10.2206465101747,11.9809894836677,11.9490628959931,11.2966446563574,10.5454366403298,12.2807078735093,11.7618752873433,11.1948233909849,10.0069589499406,10.5553167919544,12.6310037597517,11.0148833189543,13.1552886878227,11.5795491697031,11.3441798968451,11.1025458243773,13.1950573725605,11.99789651753,11.2092638935457,11.9164463961161,11.5022669931358
"BASP1P1",8.108483962906,8.26484699372003,7.52315415203624,7.39859491232945,7.81350862679401,8.0380543430952,7.94184944911484,7.36221985147522,7.87041620312175,7.43710041503247,7.10547408122325,7.34628705556023,7.69463716495968,7.05275646024068,7.49951452562252,7.72680963434237,7.38067106755249,7.7135291487135,7.55811329980768,7.75194305856213,7.48504423249774,7.73401558667875,7.6189786503026,6.96220024233154,7.72603797353845,7.66289422446432,8.82941029085446,8.07069688157491,7.98650860382546,7.27509454125586,7.45864514845731,7.21531044389068,8.05547837332269,7.61856282736239,7.89193443555004,7.97504696998916,7.81290957090807,7.87826023300086,7.53322817605333,7.55494137004398,7.68740301548098,7.84431837812548,8.2182124885558,7.61773321684128,8.01102374016404,8.25267250973917,7.97845801815498,7.57863084256284,8.01027330438128,8.48289884912277
"BATF",10.1199023193036,10.4823479793366,9.5964572257787,9.64682847026452,12.6723965847487,10.1221670182709,10.427132022957,9.89923365321392,10.2695730062621,12.6237805294154,9.6830587960971,9.6779434650097,9.08930753362365,9.2982345052149,9.09686886927721,8.95755373081602,9.02668355795561,9.44590296195861,9.67429127459313,9.46471674869954,8.80537557316315,8.89582782695013,9.6811700018104,9.86873332157843,9.6183281316263,10.230423189359,9.20212526674548,9.75846347454656,9.79782842953934,10.0308705604306,9.81140398925181,9.95536286312287,9.33076158834606,9.78737787165291,10.0072015486078,9.45042954370211,9.47981508608399,9.71217152730625,9.47029743840349,10.2203401427689,9.60371729503648,9.75515957000584,9.97930215894721,10.3211378845399,9.70913903443987,9.46376566795493,9.73125626346097,9.92539032120914,10.0740469690685,10.3078403185589
"BATF2",7.80631320966909,7.65476415741904,8.57720395947526,8.06173912822767,9.83315101612748,7.62744337599661,7.43419173437861,8.27484977815232,8.16484621364578,9.89480116258334,8.92975900188617,9.58442224544708,9.11943120685866,9.09453362892267,10.2101596519205,8.82271574792739,9.3392197338101,9.12176262344621,9.32117666871147,9.44652914641498,9.14825816039072,9.1517398089003,9.47272169859091,10.2241135881065,9.35781613016054,9.50643039794186,9.29067727421545,9.78697176589066,8.84644175134563,9.07907608582881,8.38999903876652,8.75192021981092,8.66104409226872,9.63837050371738,8.75169156632352,7.83081369544638,8.914952622054,8.69736982840528,8.83280713957447,8.34568847567329,9.08067376642624,8.22039192094839,8.6780460499033,9.76721422115576,8.33944381812754,8.09061099369883,8.43909829911077,9.01579242670581,8.51575772197054,8.21443195665154
"BATF3",10.1969893751847,9.95155024405474,8.87416907592169,9.75303483769397,9.61800302561872,10.1005798934733,10.0964047162766,9.00528798453508,8.80250566439557,9.68233192965416,9.40461237251915,9.24817256431053,9.11707609187062,9.28050903386235,9.76064064152198,9.11686399942807,9.11058681987326,9.45098610137938,9.21545163534502,9.44296072335866,8.84608175251056,9.21933996755732,10.0140716595265,9.42466002274154,8.976440694027,9.21692456564849,8.93278298606519,9.32547040606109,9.15572917479477,9.09954497882621,9.61163348406762,9.67271308286628,9.65123597184991,9.16043694302098,9.58827399963469,10.0927612827142,9.47402072837489,8.96915290754024,9.26808585318829,9.80088177433456,9.19154515668063,9.82684796859222,9.47104097566928,9.79222193313623,8.50066223837645,9.24624370217288,9.04751753721297,9.16105125745382,10.1142403652605,8.92375024015715
"BAX",10.9975799005071,12.0577109934712,11.1285548312922,11.4346104504746,11.7990202602504,11.153776582946,11.655711569341,11.4381960027439,12.2662446350171,11.6235017167242,11.0276129305123,10.2730059802215,10.4168355744148,10.6849800943653,10.450946824015,11.1567069222153,10.9540483636834,10.6279089711775,10.3818978413082,10.3743718921709,10.220833029606,10.8165074578288,11.358536789397,10.4918205280804,11.2205406935684,10.7049834399061,10.6476559367423,10.8826555167414,11.1812020574795,10.8424340861794,12.156967513759,12.0145363950325,11.344938620467,11.6945235871907,11.4175666296259,11.9119077777904,10.8098509355625,10.8311203054029,11.1584608041997,11.8198729785033,11.3017419404906,12.0384637098694,11.0318557149675,11.2907314648955,11.3427024044599,12.0830886843563,11.5438379097092,11.0771148398432,11.9066091022192,11.2152024171081
"BAZ1A",10.2145481255831,9.91327357873931,10.003910200204,10.1188843068305,11.4403702448726,10.2857108929497,10.0721643823371,10.0916107594349,10.4078628188243,11.2581977770925,8.83170418055069,9.25775071261614,8.95595148242719,9.07845260233997,9.16875126960048,8.73806640821436,8.89780874514768,9.03151439106957,8.73123046974725,8.76718658250034,8.61586183754145,8.55700486672369,8.91918372473263,9.24985992399915,8.94421419075466,9.35317148138947,9.41458361767498,9.48857999213856,9.3344623825352,9.25153729320503,9.07688871744158,9.31367242570235,8.96716569196846,9.07458182709997,9.21545163534502,9.035476447375,8.74939091008893,8.68523481086957,9.09279032841377,10.0272752473751,8.86172976562222,9.58641972860351,9.14695570398708,9.16332251203766,8.85307896808875,9.02752492405805,9.2639095602895,9.29926020407308,9.59537047456892,8.55929138173944
"BAZ1B",11.9602313553016,11.4762282469114,11.5084374835068,11.5914973030825,11.239094441673,11.4225022584915,11.598854367455,11.4287220565512,11.5974130943548,11.0836853867555,11.2846497275461,10.8171760161876,11.8621025849759,10.9206612720799,11.2344895790879,11.6191900994086,11.7079492512361,11.6524712654884,12.1091176948196,11.9955773185874,11.1542385608052,11.3250988742906,11.9916364888582,11.8877850161462,11.8708270755041,11.6455253635794,11.5192003327241,11.2054996828279,10.8946966904324,11.4156109167173,11.259388834735,11.5334189294355,11.9847964337427,11.6872950671638,11.2589922395871,11.5974130943548,12.2586364423192,11.0148833189543,11.3044711104981,11.3814779614395,11.9978493890662,11.5719115451814,11.5171238887959,11.8755018385218,11.8882989724699,11.744998293318,11.1289661150313,10.8144998336987,11.1014598886794,11.0449524080824
"BAZ2A",9.98342755895101,9.89453366389986,9.32248498938419,9.19656178229804,9.04778937808355,10.1123501295617,9.96638496834525,8.84818199246448,9.24865301784829,8.94618425625065,9.42396603668064,8.7228875399726,9.58137637179579,9.59007702476774,9.50379315696546,9.56041869916326,9.27223025791545,9.67871554428741,9.67552529258416,9.80381306988278,10.2314031779826,9.25992898396899,9.7503232169121,9.22954192397197,8.10407590371509,8.48031018766056,9.97756889910666,10.233631017572,9.84859701104896,9.88021121153357,9.36061246845085,9.15565345199028,9.02363882284752,8.91661126206369,7.99990648526454,8.90116830922173,9.19901416219613,8.18390739228,9.51615887992554,9.03129460435149,9.60420748669721,9.06334954793657,8.17479109784145,8.99252772893377,7.18912422240264,7.23590358429467,9.2268742075317,9.20428256725548,9.31548163880921,8.44572027124317
"BAZ2B",8.70783360346949,8.16496799932857,9.02097103128187,8.50042802910841,8.83402362703481,9.20341609968528,8.79821222467757,8.57386392105795,8.36364176217435,8.74502729993657,8.99903265161916,9.26832981559564,9.21380547863023,9.2915359826063,9.4091242834432,8.66604906883249,8.94553874115082,9.02473698192753,8.81565620356711,8.95827772980322,9.16287100241598,9.05712821081901,9.01870225762856,9.21858837314171,8.57077663074093,8.9173809132503,9.66021228751862,9.92257627677621,9.6725274081148,9.45931391216799,8.64955936030389,8.67927844209544,8.26249269989276,8.73026778931943,8.52424848089722,8.66128722254614,8.30307927158622,8.71064852133689,9.56409810740993,9.69574643114545,8.77736060311413,9.24865301784829,7.9848153302214,9.02518544351027,8.09037267858009,7.72816648252749,9.21095037748761,9.46533222138612,9.32765566576242,7.38810118288869
"BBC3",9.39405279967656,9.4726379005368,9.86324693944006,9.91446051465917,9.93083523314501,9.41853882393629,9.33698877601711,9.64755637845466,9.67846434151305,9.94235706551798,10.0716268291274,10.1199616062457,9.86928586040287,10.1072236299228,10.3639033590917,9.95930598122889,10.4591036063808,10.2386547919268,10.6282349901635,10.8590449377367,10.1610066922993,10.5553167919544,10.2862905508994,10.1485687615307,10.610604193967,10.595721745678,11.0787140273336,10.3703895539803,10.7643447369304,10.4705664608649,10.406960830329,10.4708094428343,10.2113145673978,10.4909276285347,10.3748734955191,10.2820981949529,10.4332771139636,10.2543789699767,10.6458161282536,10.5475199178749,10.4873992955985,10.4306783024437,10.7269268516791,10.452509659946,11.0034139103403,11.198183242919,11.2654735416318,10.7344377018865,10.6017047959381,10.3827993500868
"BBIP1",9.42791082382609,9.16158697876095,9.43249739860117,9.6303861027648,10.0897713527541,9.73737830064904,9.54731483691415,9.44071291423685,9.72983312390949,10.1087884318445,9.68760681256568,9.94722272732636,9.8063199187671,10.0509224188708,9.75356716480758,9.62710384703677,9.69293305780756,9.5223738606838,9.2704483268694,9.32192941872995,9.39322938327785,8.89256846950218,9.39367909228228,9.17433937109922,9.59816746562666,9.55959267964242,9.25022103029794,9.29680938551819,9.61740148933251,9.41076427959301,9.82793481481184,10.050369939911,10.083056906218,9.64682847026452,9.76117370759052,9.88443323644824,9.42084491194165,9.58593818635677,9.80914458520906,10.1784491874009,9.51643836221476,10.4540049599294,9.5964572257787,9.7957533241166,9.79963181865878,10.0521143033929,9.89097777892726,10.0368550383697,9.97049490431458,9.90010972878936
"BBOX1",7.93984545246369,7.91363659058937,8.95486248661864,9.59370876244307,5.96593696236813,8.54120228969033,8.28835226146932,9.81109427736633,6.43265983468217,6.80835998529244,9.44441306143742,9.42520390812975,9.97098129143417,10.3488260786633,10.9966308810701,9.62354029429823,10.259803074731,6.77593532685748,10.2082026960572,7.87805693403143,10.3044020998486,9.30528860833842,8.00293238592318,9.37947515565038,8.83106499187677,10.2707221263213,9.0941569993252,8.26593802471372,10.049379965088,9.74564734595201,6.03659508003312,9.31930469932071,6.825557592802,8.2178247932163,7.25201521741032,5.43193463472405,8.3630286469703,9.39217870792245,6.62292767950542,8.56160235382647,7.97663315720081,4.89578253510106,8.29310036680943,8.85613677160679,8.13296408491016,5.53038597149323,6.69263204253518,7.00625285897817,7.52794599102168,7.60534074379387
"BBS1",8.31085584072195,8.03964332442934,8.72720940870364,7.8966401691514,7.886788058412,8.62563184002647,8.5841298667861,8.23008294830913,8.10365519387349,8.08899086911278,8.91044948251088,9.080175458157,9.325815779456,8.78160195203185,8.95664444294532,8.95486248661864,9.009485010822,8.86751720978995,9.01049174447802,8.93269606140644,9.01523995164713,8.44840078723741,9.24761023095503,8.91071852906101,8.32664456976226,8.39484237193404,9.00441950834581,8.78353674516594,8.76014952399835,8.70514919548987,8.84341402290776,8.50851853523498,8.3424299046208,8.46901113968384,8.26450434837823,8.0947778779367,8.40535367510638,8.33479470825397,8.17130014910889,8.42468199033716,8.95780897093992,9.02052671468027,8.28348543339296,8.93594498987074,7.66752332749483,7.85598092249714,8.28492879637386,8.38094251794484,8.57858546139424,7.33081629642055
"BBS10",9.35515163218834,9.0071005212134,9.13261905175051,8.54109400878644,9.7687662726617,9.69210114689638,9.5056212940411,8.65380916088146,8.24146910344383,9.76903663759115,9.00005953708626,9.48035028834313,9.46032758959447,9.571073555782,8.94601981412941,8.73409821112212,9.37739116541123,9.17627149731166,8.90927813182432,8.75122727771957,8.83715382701757,8.2985123530769,8.95508952576559,9.46032758959447,9.36497960107887,9.26453853364439,9.51297932227376,9.93494231080138,10.0339538966292,9.23883155817966,8.96542559295822,9.22632059847256,8.69986759799151,8.99771144239687,9.11897078411135,8.80656745164124,8.77811685432756,9.11262264512303,9.21184854243775,9.53875948626409,8.89582782695013,9.67660414777517,8.67781645279411,9.4322567053395,8.94280261583835,8.88251576120136,9.55516943298572,9.79632608412757,9.67560173629653,8.63759596349359
"BBS12",8.10439523828747,7.53684342876664,8.18791921708384,6.95596075446468,8.22467845965822,8.72217458389897,8.34364000361661,7.83543549494806,7.16797719279666,8.33703452201958,8.03499260140882,8.29151940764978,8.26025472938761,8.69247591590086,7.81985306467841,7.97161420733332,8.05832202121911,7.84126409026665,7.56363368133664,7.16944757218881,7.28451611340956,6.84560889280408,7.75689122339169,7.69794244637341,7.60523213572126,7.56220419238441,7.64522523384497,8.02493241001103,8.42890378549012,7.94117704812884,8.22232253592215,8.47630439959918,7.83320831158076,7.94017826971887,8.5174217201613,8.4834685348739,7.7092143323551,7.7230263327703,7.9919440828252,8.6557490258153,7.87402364960897,9.27746331332692,7.83038857756604,8.34936741764867,7.4361382189617,8.0466072051288,8.65520758040015,8.68558178161419,8.91395624174082,8.14174693169231
"BBS2",9.67785655469968,9.18865468174557,10.475877670056,9.72674995947062,10.3728144643172,9.99809619048911,9.55240684086744,10.0015963455714,9.65920543992203,10.3073922393964,10.7573861452735,10.7215241753332,10.7888281879616,10.8780784055244,11.1149989935824,10.7811939454322,10.6979125905853,10.5627653231031,10.4929464934883,10.5103883054898,10.6705410772746,10.8898464920255,10.5900811728185,10.8280582188339,10.7178755915355,10.2320451789537,10.9981332358065,11.1933790292301,11.1205476412987,10.9940818508947,10.730638605912,10.463267721189,10.6538340745881,10.7928494977644,10.0165628181303,10.2332676386991,10.2674526501208,11.6402469191125,10.7272810861557,11.2634237664426,10.7015971814499,10.5648995240076,10.2846672541293,10.6121244305461,10.005375777919,10.153300971394,10.7040209095369,10.7379161744076,10.7032259063898,10.4756090774253
"BBS4",10.2388810777648,10.0038236634723,10.3103639543835,9.63808948334894,9.8310567271215,10.4855524993466,10.1969893751847,10.0067205107199,9.97185996136677,9.8616417387274,10.4171536972027,10.272008567341,10.7056012719819,10.2684078425173,10.4440517134205,10.6503223595071,10.783473161012,10.8789563588498,10.9017479292686,10.861237378966,10.8530006217316,10.4543602836993,10.7755175311375,10.4655062053001,10.7607777509765,10.4702135791583,10.6883731785694,10.5448754343861,10.3722519456961,10.5111670457904,10.4103504828065,10.3801163063991,10.5291675573593,10.2950509506154,9.69106203832836,10.4262225703539,10.6341625320017,10.6469166895184,10.4940959937186,10.2707221263213,10.3551242012501,10.5037016647911,10.0098533721842,10.5739587359134,10.2436596829757,10.6948083905355,10.5698959956871,10.3485841768755,10.4396871491665,9.88222843664499
"BBS5",14.500243473618,14.500243473618,15.0008034053612,14.813125804037,14.028150568965,14.2640215977346,14.3468452727077,14.7025918495919,14.8860573125988,13.916309623468,15.2647942047819,14.9175634081499,15.2949910590183,14.7503928996542,15.5642530578099,15.2981433104138,14.9912289161829,15.7798047999317,15.5558494991411,15.6477253183507,15.9728754370049,15.4217646426824,15.5602174362207,15.1250360724623,15.2283596543215,14.9526780840236,15.4291491928898,15.388412596626,14.9776771146504,14.9265548623402,15.258078571447,14.3604651367093,15.08940969917,14.7052477848918,14.0049085947039,14.7704511519508,15.2647942047819,15.2130392490711,15.2552570078213,14.3428043744661,15.2849253672907,14.1201835648016,14.8893421067998,15.1373219596556,14.9418655316809,14.7212682855079,14.3469466720106,13.7069788514306,14.7185329133564,14.1654116288574
"BBS7",5.83383444373321,5.84794029549552,5.63633313082948,5.37451632784305,5.50213870311805,6.37175202346681,6.1007403094181,5.48324261235955,5.08723914701929,5.58286375648285,5.74730655110068,6.37457824705653,6.16163194828942,6.410275740756,5.97002444649707,6.32549684249666,6.07168706628632,5.60042020593355,5.55904385963258,5.22048605874129,5.51195642091833,5.71339376997178,5.54567796079226,5.56305415008802,6.207622103627,5.30888212372233,5.42000308010461,5.49866375975311,5.58371305653774,5.77342715917359,5.78110587274958,5.87925111272416,5.8106877500348,6.45155741322976,5.74924443189853,5.68680748841999,5.50989649499932,5.96340378317033,5.84959474740442,6.31077031542308,5.61107068271023,7.11336660755476,5.91053932837402,6.14953409182704,6.30663915754733,6.92344011641299,5.90439122653683,6.15656061475033,5.93955793035065,5.63170276394765
"BBS9",9.25057321065352,9.12072756620147,9.6965504720655,9.42237955218349,9.68324420491425,9.10875459842737,9.32926837269498,9.57501591816418,9.25366127543513,9.83290573970656,10.3032990876339,10.2888143363156,10.2515386892231,10.21571767276,10.2646478849583,10.3841608066936,10.1775086674841,9.83694917277448,9.99482860473332,10.0839217098966,10.1303709246163,10.184616365594,10.1555290004364,10.179058337948,10.4246857371717,10.2725158713753,9.82358524699596,10.0688380096629,9.89712978981097,10.2169077544134,10.2118993712218,10.115857914611,10.2203401427689,10.3103639543835,10.3844152268049,10.2753920353287,10.2667737499187,10.4081501632193,10.1150113240139,10.1457349869393,10.1155997739066,10.7710942233225,10.153300971394,10.4243939218421,10.6541545080829,10.6648308217342,10.0446626705971,10.3989728772882,10.2247360832247,10.0344862406311
"BBX",11.9831156764919,11.6734004521124,11.8826773155992,11.4981452225841,11.4029570675806,11.8639014923683,11.620562635696,11.5956320239449,11.1815329528686,11.5284131900039,11.9926801789481,11.9847964337427,12.152124831339,11.8564887135479,11.8293721126155,12.2580048851104,12.2447116983972,11.7272894814818,11.9804368107939,11.6519285473437,11.9525272774295,12.2510162552244,12.0519234305561,12.5018873930502,11.8877850161462,11.8401716910063,11.9837974236239,12.2848072569197,11.4109504963057,11.8244989860178,11.8470424496516,11.7854765977639,12.0797245244605,12.3339219089181,11.9051421846658,11.9021867742177,11.851767820644,11.9871443597517,11.9713999411925,11.641590703178,11.7505869980896,11.4369799940832,11.9688643101156,12.1395462043718,11.6978299223647,11.3919170684735,11.4229336496786,11.7090279111617,11.2958358755618,11.431501931811
"BC000817",9.17183806419913,8.93165491521688,8.81104417314672,9.02856529704611,9.46439259050803,9.31234740307553,8.95981902959731,9.04812449854499,8.88089922409156,9.52877054918168,9.04164417636929,9.00247575259361,9.38864078831863,8.98669285345136,8.95780897093992,9.31593506019017,9.56783792780935,9.00341125452035,9.29415397816877,8.88925452229496,8.82669101691669,9.06942753044656,9.02919950048136,9.23702568063603,9.45017571650256,9.23619101401536,8.51752209421779,8.28884067592722,9.12015766141235,9.04283075121137,8.59629779298987,8.53893217811811,8.64163438168021,8.6311679980511,7.83362185766321,8.96066305763183,8.99330455580258,8.39767515230779,8.34448012831882,8.229831696692,9.22995128932396,8.62958458241441,8.52265971707051,8.97388604515966,9.30598541700852,8.94503136248403,8.39799785135036,8.37626727100555,8.76957077648906,8.40672848745534
